1389971828.07 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.11 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.14 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.18 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.21 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.25 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.28 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.32 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.36 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.39 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.43 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.46 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.5 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.53 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.57 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.61 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.64 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.67 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.71 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.75 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.78 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.81 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.85 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.89 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.92 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971828.96 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.0 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.03 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.06 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.1 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.13 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.16 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.062500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.2 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.23 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.27 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.31 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.34 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.38 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.41 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.45 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.48 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.52 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.56 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.59 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.63 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.66 	OFF  :	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.71 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.73 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.75 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.78 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.8 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.83 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.86 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.88 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.91 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.93 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.96 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971829.98 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.01 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.03 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.06 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.08 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.1 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.13 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.15 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.18 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.2 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.23 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.25 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.27 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.3 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.32 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.35 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.37 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.39 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.42 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.44 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.46 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.49 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.51 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.54 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.56 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.58 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.61 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.63 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.66 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.68 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.7 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.73 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.76 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.78 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.8 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.82 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.187500	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.85 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.88 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.9 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.93 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.95 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971830.98 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.01 	START:	PF:29.3	v1:0.001279	a1:0.380151	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.03 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.06 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.08 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.11 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.14 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.16 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.19 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.21 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.24 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.26 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.29 	START:	PF:29.3	v1:0.001279	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.31 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.34 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.36 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.39 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.41 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.44 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.46 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.49 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.51 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.54 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.57 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.59 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.62 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.64 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.66 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.69 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.72 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.74 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.77 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.79 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.81 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.84 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.86 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.89 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.91 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.94 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.96 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971831.98 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.01 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.03 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.06 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.08 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.11 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.13 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.16 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.18 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
1389971832.21 	START:	PF:29.3	v1:21.383347	a1:0.385817	tB:19.125000	tE:-1.000000	tR:-1.000000	tY:-1.000000	OK 
